,migrationfrom,migrationto,migrationyearpadding,n_migrations
92399,zaf,caf,2018.0,1
92400,zaf,caf,2019.0,2
92401,zaf,can,1997.0,7
92402,zaf,can,1998.0,9
92403,zaf,can,1999.0,12
92404,zaf,can,2000.0,13
92405,zaf,can,2001.0,20
92406,zaf,can,2002.0,14
92407,zaf,can,2003.0,18
92408,zaf,can,2004.0,10
92409,zaf,can,2005.0,13
92410,zaf,can,2006.0,8
92411,zaf,can,2007.0,19
92412,zaf,can,2008.0,13
92413,zaf,can,2009.0,14
92414,zaf,can,2010.0,12
92415,zaf,can,2011.0,11
92416,zaf,can,2012.0,11
92417,zaf,can,2013.0,15
92418,zaf,can,2014.0,10
92419,zaf,can,2015.0,18
92420,zaf,can,2016.0,14
92421,zaf,can,2017.0,20
92422,zaf,can,2018.0,9
92423,zaf,can,2019.0,21
92424,zaf,can,2020.0,11
92425,zaf,can,2021.0,3
92426,zaf,che,1997.0,3
92427,zaf,che,1998.0,2
92428,zaf,che,1999.0,5
92429,zaf,che,2000.0,1
92430,zaf,che,2001.0,7
92431,zaf,che,2002.0,6
92432,zaf,che,2003.0,6
92433,zaf,che,2004.0,3
92434,zaf,che,2005.0,4
92435,zaf,che,2006.0,5
92436,zaf,che,2007.0,10
92437,zaf,che,2008.0,8
92438,zaf,che,2009.0,6
92439,zaf,che,2010.0,6
92440,zaf,che,2011.0,8
92441,zaf,che,2012.0,10
92442,zaf,che,2013.0,11
92443,zaf,che,2014.0,5
92444,zaf,che,2015.0,14
92445,zaf,che,2016.0,11
92446,zaf,che,2017.0,7
92447,zaf,che,2018.0,5
92448,zaf,che,2019.0,6
92449,zaf,che,2020.0,9
92450,zaf,che,2021.0,1
92451,zaf,chl,2001.0,1
92452,zaf,chl,2008.0,1
92453,zaf,chl,2011.0,3
92454,zaf,chl,2012.0,1
92455,zaf,chl,2014.0,2
92456,zaf,chl,2015.0,2
92457,zaf,chl,2016.0,2
92458,zaf,chl,2021.0,1
92459,zaf,chn,1999.0,1
92460,zaf,chn,2002.0,1
92461,zaf,chn,2003.0,2
92462,zaf,chn,2004.0,2
92463,zaf,chn,2005.0,2
92464,zaf,chn,2006.0,2
92465,zaf,chn,2007.0,2
92466,zaf,chn,2008.0,4
92467,zaf,chn,2009.0,3
92468,zaf,chn,2010.0,5
92469,zaf,chn,2011.0,6
92470,zaf,chn,2012.0,2
92471,zaf,chn,2013.0,6
92472,zaf,chn,2014.0,4
92473,zaf,chn,2015.0,1
92474,zaf,chn,2016.0,13
92475,zaf,chn,2017.0,8
92476,zaf,chn,2018.0,5
92477,zaf,chn,2019.0,15
92478,zaf,chn,2020.0,18
92479,zaf,chn,2021.0,5
92480,zaf,civ,1997.0,2
92481,zaf,civ,1998.0,1
92482,zaf,civ,1999.0,2
92483,zaf,civ,2000.0,2
92484,zaf,civ,2001.0,2
92485,zaf,civ,2002.0,3
92486,zaf,civ,2003.0,3
92487,zaf,civ,2004.0,3
92488,zaf,civ,2005.0,2
92489,zaf,civ,2007.0,2
92490,zaf,civ,2009.0,3
92491,zaf,civ,2011.0,5
92492,zaf,civ,2012.0,1
92493,zaf,civ,2013.0,1
92494,zaf,civ,2014.0,3
92495,zaf,civ,2015.0,3
92496,zaf,civ,2016.0,2
92497,zaf,civ,2017.0,3
92498,zaf,civ,2019.0,2
92499,zaf,cmr,2000.0,3
92500,zaf,cmr,2001.0,1
92501,zaf,cmr,2002.0,1
92502,zaf,cmr,2003.0,2
92503,zaf,cmr,2004.0,2
92504,zaf,cmr,2006.0,1
92505,zaf,cmr,2007.0,3
92506,zaf,cmr,2009.0,3
92507,zaf,cmr,2010.0,5
92508,zaf,cmr,2011.0,1
92509,zaf,cmr,2012.0,2
92510,zaf,cmr,2015.0,5
92511,zaf,cmr,2016.0,2
92512,zaf,cmr,2017.0,1
92513,zaf,cmr,2018.0,4
92514,zaf,cmr,2019.0,1
92515,zaf,cmr,2020.0,1
92516,zaf,cod,2000.0,1
92517,zaf,cod,2016.0,1
92518,zaf,cod,2017.0,1
92519,zaf,cod,2020.0,1
92520,zaf,cog,1998.0,1
92521,zaf,cog,2008.0,1
92522,zaf,cog,2009.0,1
92523,zaf,cog,2011.0,1
92524,zaf,cog,2012.0,1
92525,zaf,cog,2014.0,1
92526,zaf,cog,2015.0,1
92527,zaf,cog,2016.0,1
92528,zaf,cog,2017.0,1
92529,zaf,cog,2018.0,1
92530,zaf,cog,2019.0,1
92531,zaf,col,2002.0,1
92532,zaf,col,2004.0,1
92533,zaf,col,2005.0,1
92534,zaf,col,2006.0,1
92535,zaf,col,2007.0,1
92536,zaf,col,2008.0,1
92537,zaf,col,2009.0,1
92538,zaf,col,2010.0,1
92539,zaf,col,2011.0,1
92540,zaf,col,2015.0,1
92541,zaf,col,2016.0,1
92542,zaf,cpv,2004.0,1
92543,zaf,cri,2001.0,1
92544,zaf,cyp,2004.0,2
92545,zaf,cyp,2009.0,1
92546,zaf,cyp,2016.0,1
92547,zaf,cze,1998.0,1
92548,zaf,cze,2007.0,3
92549,zaf,cze,2009.0,1
92550,zaf,cze,2014.0,1
92551,zaf,cze,2017.0,2
92552,zaf,cze,2018.0,1
92553,zaf,cze,2020.0,1
92554,zaf,deu,1997.0,4
92555,zaf,deu,1998.0,6
92556,zaf,deu,1999.0,9
92557,zaf,deu,2000.0,10
92558,zaf,deu,2001.0,8
92559,zaf,deu,2002.0,18
92560,zaf,deu,2003.0,19
92561,zaf,deu,2004.0,6
92562,zaf,deu,2005.0,5
92563,zaf,deu,2006.0,5
92564,zaf,deu,2007.0,11
92565,zaf,deu,2008.0,9
92566,zaf,deu,2009.0,14
92567,zaf,deu,2010.0,19
92568,zaf,deu,2011.0,13
92569,zaf,deu,2012.0,11
92570,zaf,deu,2013.0,16
92571,zaf,deu,2014.0,19
92572,zaf,deu,2015.0,23
92573,zaf,deu,2016.0,17
92574,zaf,deu,2017.0,18
92575,zaf,deu,2018.0,18
92576,zaf,deu,2019.0,12
92577,zaf,deu,2020.0,11
92578,zaf,deu,2021.0,3
92579,zaf,dji,2003.0,1
92580,zaf,dma,2015.0,1
92581,zaf,dnk,1999.0,1
92582,zaf,dnk,2001.0,2
92583,zaf,dnk,2002.0,1
92584,zaf,dnk,2003.0,1
92585,zaf,dnk,2004.0,2
92586,zaf,dnk,2006.0,2
92587,zaf,dnk,2007.0,1
92588,zaf,dnk,2008.0,2
92589,zaf,dnk,2009.0,7
92590,zaf,dnk,2011.0,5
92591,zaf,dnk,2012.0,3
92592,zaf,dnk,2013.0,2
92593,zaf,dnk,2015.0,1
92594,zaf,dnk,2016.0,2
92595,zaf,dnk,2017.0,2
92596,zaf,dnk,2018.0,3
92597,zaf,dnk,2019.0,2
92598,zaf,dnk,2020.0,2
92599,zaf,dnk,2021.0,1
92600,zaf,dza,2000.0,1
92601,zaf,dza,2001.0,1
92602,zaf,dza,2010.0,1
92603,zaf,dza,2013.0,2
92604,zaf,dza,2015.0,1
92605,zaf,dza,2017.0,2
92606,zaf,ecu,2001.0,1
92607,zaf,ecu,2017.0,1
92608,zaf,egy,2003.0,1
92609,zaf,egy,2007.0,1
92610,zaf,egy,2009.0,1
92611,zaf,egy,2010.0,3
92612,zaf,egy,2013.0,2
92613,zaf,egy,2014.0,1
92614,zaf,egy,2016.0,1
92615,zaf,egy,2017.0,1
92616,zaf,egy,2018.0,1
92617,zaf,egy,2019.0,1
92618,zaf,eri,2007.0,1
92619,zaf,eri,2017.0,1
92620,zaf,esp,1997.0,1
92621,zaf,esp,1999.0,1
92622,zaf,esp,2002.0,1
92623,zaf,esp,2003.0,2
92624,zaf,esp,2004.0,1
92625,zaf,esp,2005.0,1
92626,zaf,esp,2007.0,3
92627,zaf,esp,2008.0,2
92628,zaf,esp,2009.0,1
92629,zaf,esp,2010.0,2
92630,zaf,esp,2011.0,2
92631,zaf,esp,2012.0,2
92632,zaf,esp,2014.0,3
92633,zaf,esp,2015.0,4
92634,zaf,esp,2016.0,1
92635,zaf,esp,2017.0,3
92636,zaf,esp,2018.0,2
92637,zaf,esp,2019.0,4
92638,zaf,esp,2020.0,3
92639,zaf,est,2010.0,1
92640,zaf,est,2014.0,1
92641,zaf,est,2018.0,1
92642,zaf,eth,1997.0,1
92643,zaf,eth,2001.0,2
92644,zaf,eth,2002.0,1
92645,zaf,eth,2003.0,1
92646,zaf,eth,2004.0,1
92647,zaf,eth,2005.0,5
92648,zaf,eth,2006.0,1
92649,zaf,eth,2007.0,7
92650,zaf,eth,2008.0,5
92651,zaf,eth,2009.0,1
92652,zaf,eth,2010.0,3
92653,zaf,eth,2011.0,2
92654,zaf,eth,2012.0,7
92655,zaf,eth,2013.0,4
92656,zaf,eth,2014.0,4
92657,zaf,eth,2015.0,4
92658,zaf,eth,2016.0,4
92659,zaf,eth,2017.0,4
92660,zaf,eth,2018.0,5
92661,zaf,eth,2019.0,2
92662,zaf,eth,2020.0,2
92663,zaf,fin,2004.0,1
92664,zaf,fin,2005.0,1
92665,zaf,fin,2006.0,2
92666,zaf,fin,2009.0,1
92667,zaf,fin,2011.0,1
92668,zaf,fin,2012.0,3
92669,zaf,fin,2014.0,1
92670,zaf,fin,2017.0,1
92671,zaf,fin,2018.0,2
92672,zaf,fin,2019.0,3
92673,zaf,fin,2020.0,3
92674,zaf,fin,2021.0,1
92675,zaf,fji,1998.0,1
92676,zaf,fji,2013.0,1
92677,zaf,fji,2018.0,1
92678,zaf,flk,2002.0,1
92679,zaf,flk,2011.0,1
92680,zaf,flk,2015.0,1
92681,zaf,flk,2017.0,1
92682,zaf,flk,2020.0,1
92683,zaf,fra,1997.0,6
92684,zaf,fra,1998.0,3
92685,zaf,fra,1999.0,6
92686,zaf,fra,2000.0,5
92687,zaf,fra,2001.0,5
92688,zaf,fra,2002.0,8
92689,zaf,fra,2003.0,10
92690,zaf,fra,2004.0,4
92691,zaf,fra,2005.0,10
92692,zaf,fra,2006.0,9
92693,zaf,fra,2007.0,10
92694,zaf,fra,2008.0,11
92695,zaf,fra,2009.0,12
92696,zaf,fra,2010.0,8
92697,zaf,fra,2011.0,8
92698,zaf,fra,2012.0,15
92699,zaf,fra,2013.0,15
92700,zaf,fra,2014.0,11
92701,zaf,fra,2015.0,12
92702,zaf,fra,2016.0,16
92703,zaf,fra,2017.0,14
92704,zaf,fra,2018.0,6
92705,zaf,fra,2019.0,11
92706,zaf,fra,2020.0,6
92707,zaf,fra,2021.0,4
92708,zaf,fsm,2002.0,1
92709,zaf,gab,2012.0,1
92710,zaf,gbr,1997.0,29
92711,zaf,gbr,1998.0,44
92712,zaf,gbr,1999.0,41
92713,zaf,gbr,2000.0,52
92714,zaf,gbr,2001.0,62
92715,zaf,gbr,2002.0,55
92716,zaf,gbr,2003.0,57
92717,zaf,gbr,2004.0,45
92718,zaf,gbr,2005.0,54
92719,zaf,gbr,2006.0,55
92720,zaf,gbr,2007.0,35
92721,zaf,gbr,2008.0,71
92722,zaf,gbr,2009.0,57
92723,zaf,gbr,2010.0,67
92724,zaf,gbr,2011.0,62
92725,zaf,gbr,2012.0,67
92726,zaf,gbr,2013.0,60
92727,zaf,gbr,2014.0,61
92728,zaf,gbr,2015.0,63
92729,zaf,gbr,2016.0,62
92730,zaf,gbr,2017.0,73
92731,zaf,gbr,2018.0,63
92732,zaf,gbr,2019.0,37
92733,zaf,gbr,2020.0,38
92734,zaf,gbr,2021.0,17
92735,zaf,geo,2014.0,1
92736,zaf,gha,1998.0,1
92737,zaf,gha,1999.0,1
92738,zaf,gha,2001.0,1
92739,zaf,gha,2002.0,2
92740,zaf,gha,2003.0,3
92741,zaf,gha,2004.0,2
92742,zaf,gha,2005.0,1
92743,zaf,gha,2006.0,4
92744,zaf,gha,2007.0,2
92745,zaf,gha,2008.0,2
92746,zaf,gha,2009.0,3
92747,zaf,gha,2011.0,13
92748,zaf,gha,2012.0,3
92749,zaf,gha,2013.0,1
92750,zaf,gha,2014.0,6
92751,zaf,gha,2015.0,4
92752,zaf,gha,2017.0,8
92753,zaf,gha,2018.0,5
92754,zaf,gha,2019.0,6
92755,zaf,gha,2020.0,5
92756,zaf,gha,2021.0,1
92757,zaf,gmb,1997.0,1
92758,zaf,gmb,2001.0,2
92759,zaf,gmb,2005.0,1
92760,zaf,gmb,2006.0,1
92761,zaf,gmb,2009.0,1
92762,zaf,gmb,2010.0,2
92763,zaf,gmb,2012.0,1
92764,zaf,gmb,2013.0,5
92765,zaf,gmb,2014.0,2
92766,zaf,gmb,2019.0,1
92767,zaf,gnq,2007.0,1
92768,zaf,grc,1999.0,2
92769,zaf,grc,2000.0,2
92770,zaf,grc,2001.0,1
92771,zaf,grc,2002.0,1
92772,zaf,grc,2006.0,1
92773,zaf,grc,2009.0,1
92774,zaf,grc,2011.0,2
92775,zaf,grc,2012.0,1
92776,zaf,grc,2014.0,1
92777,zaf,grc,2017.0,1
92778,zaf,grc,2019.0,1
92779,zaf,grc,2020.0,1
92780,zaf,grd,2015.0,1
92781,zaf,grd,2021.0,1
92782,zaf,hkg,1997.0,1
92783,zaf,hkg,1998.0,1
92784,zaf,hkg,2003.0,1
92785,zaf,hkg,2006.0,1
92786,zaf,hkg,2011.0,1
92787,zaf,hkg,2012.0,1
92788,zaf,hkg,2014.0,2
92789,zaf,hkg,2016.0,3
92790,zaf,hkg,2018.0,2
92791,zaf,hkg,2021.0,1
92792,zaf,hrv,2003.0,1
92793,zaf,hrv,2010.0,1
92794,zaf,hrv,2013.0,1
92795,zaf,hti,2009.0,1
92796,zaf,hti,2017.0,1
92797,zaf,hun,2000.0,1
92798,zaf,hun,2006.0,1
92799,zaf,hun,2009.0,2
92800,zaf,hun,2010.0,1
92801,zaf,hun,2011.0,2
92802,zaf,hun,2013.0,1
92803,zaf,hun,2014.0,1
92804,zaf,hun,2018.0,1
92805,zaf,hun,2020.0,1
92806,zaf,idn,2015.0,1
92807,zaf,idn,2017.0,1
92808,zaf,ind,1997.0,1
92809,zaf,ind,1998.0,2
92810,zaf,ind,2000.0,2
92811,zaf,ind,2001.0,4
92812,zaf,ind,2002.0,1
92813,zaf,ind,2003.0,3
92814,zaf,ind,2005.0,2
92815,zaf,ind,2006.0,2
92816,zaf,ind,2007.0,1
92817,zaf,ind,2008.0,6
92818,zaf,ind,2009.0,7
92819,zaf,ind,2010.0,8
92820,zaf,ind,2011.0,10
92821,zaf,ind,2012.0,13
92822,zaf,ind,2013.0,14
92823,zaf,ind,2014.0,13
92824,zaf,ind,2015.0,23
92825,zaf,ind,2016.0,18
92826,zaf,ind,2017.0,24
92827,zaf,ind,2018.0,21
92828,zaf,ind,2019.0,27
92829,zaf,ind,2020.0,11
92830,zaf,ind,2021.0,9
92831,zaf,irl,1997.0,1
92832,zaf,irl,1999.0,1
92833,zaf,irl,2000.0,1
92834,zaf,irl,2001.0,1
92835,zaf,irl,2003.0,3
92836,zaf,irl,2004.0,2
92837,zaf,irl,2005.0,4
92838,zaf,irl,2006.0,1
92839,zaf,irl,2007.0,7
92840,zaf,irl,2008.0,4
92841,zaf,irl,2009.0,3
92842,zaf,irl,2011.0,2
92843,zaf,irl,2013.0,1
92844,zaf,irl,2014.0,3
92845,zaf,irl,2015.0,4
92846,zaf,irl,2016.0,3
92847,zaf,irl,2017.0,6
92848,zaf,irl,2018.0,3
92849,zaf,irl,2019.0,4
92850,zaf,irl,2020.0,2
92851,zaf,irl,2021.0,3
92852,zaf,irn,2003.0,2
92853,zaf,irn,2004.0,2
92854,zaf,irn,2006.0,1
92855,zaf,irn,2007.0,1
92856,zaf,irn,2012.0,1
92857,zaf,irn,2014.0,4
92858,zaf,irn,2016.0,3
92859,zaf,irn,2018.0,1
92860,zaf,irn,2019.0,2
92861,zaf,irn,2021.0,1
92862,zaf,irq,2016.0,2
92863,zaf,isr,1997.0,3
92864,zaf,isr,1998.0,4
92865,zaf,isr,1999.0,1
92866,zaf,isr,2000.0,2
92867,zaf,isr,2001.0,3
92868,zaf,isr,2003.0,1
92869,zaf,isr,2004.0,1
92870,zaf,isr,2005.0,1
92871,zaf,isr,2006.0,1
92872,zaf,isr,2008.0,1
92873,zaf,isr,2011.0,2
92874,zaf,isr,2014.0,2
92875,zaf,isr,2015.0,1
92876,zaf,isr,2016.0,3
92877,zaf,isr,2017.0,1
92878,zaf,isr,2018.0,2
92879,zaf,isr,2019.0,2
92880,zaf,isr,2020.0,1
92881,zaf,ita,1997.0,2
92882,zaf,ita,1999.0,2
92883,zaf,ita,2000.0,2
92884,zaf,ita,2001.0,6
92885,zaf,ita,2002.0,3
92886,zaf,ita,2003.0,2
92887,zaf,ita,2004.0,2
92888,zaf,ita,2005.0,1
92889,zaf,ita,2006.0,7
92890,zaf,ita,2007.0,2
92891,zaf,ita,2008.0,6
92892,zaf,ita,2009.0,3
92893,zaf,ita,2010.0,7
92894,zaf,ita,2011.0,5
92895,zaf,ita,2012.0,3
92896,zaf,ita,2013.0,2
92897,zaf,ita,2014.0,3
92898,zaf,ita,2015.0,3
92899,zaf,ita,2016.0,2
92900,zaf,ita,2017.0,11
92901,zaf,ita,2018.0,5
92902,zaf,ita,2019.0,1
92903,zaf,ita,2020.0,7
92904,zaf,ita,2021.0,1
92905,zaf,jam,2007.0,1
92906,zaf,jam,2011.0,2
92907,zaf,jam,2013.0,1
92908,zaf,jam,2015.0,2
92909,zaf,jor,2014.0,1
92910,zaf,jor,2016.0,1
92911,zaf,jor,2017.0,1
92912,zaf,jor,2019.0,1
92913,zaf,jpn,1997.0,2
92914,zaf,jpn,1998.0,1
92915,zaf,jpn,1999.0,1
92916,zaf,jpn,2000.0,2
92917,zaf,jpn,2001.0,1
92918,zaf,jpn,2003.0,3
92919,zaf,jpn,2005.0,3
92920,zaf,jpn,2006.0,1
92921,zaf,jpn,2007.0,2
92922,zaf,jpn,2008.0,2
92923,zaf,jpn,2009.0,1
92924,zaf,jpn,2010.0,5
92925,zaf,jpn,2011.0,2
92926,zaf,jpn,2012.0,1
92927,zaf,jpn,2015.0,1
92928,zaf,jpn,2016.0,2
92929,zaf,jpn,2017.0,3
92930,zaf,jpn,2018.0,2
92931,zaf,jpn,2019.0,5
92932,zaf,jpn,2020.0,1
92933,zaf,ken,1997.0,1
92934,zaf,ken,2000.0,1
92935,zaf,ken,2001.0,4
92936,zaf,ken,2002.0,3
92937,zaf,ken,2003.0,2
92938,zaf,ken,2004.0,6
92939,zaf,ken,2005.0,3
92940,zaf,ken,2006.0,7
92941,zaf,ken,2007.0,10
92942,zaf,ken,2008.0,3
92943,zaf,ken,2009.0,3
92944,zaf,ken,2010.0,11
92945,zaf,ken,2011.0,6
92946,zaf,ken,2012.0,10
92947,zaf,ken,2013.0,12
92948,zaf,ken,2014.0,9
92949,zaf,ken,2015.0,11
92950,zaf,ken,2016.0,15
92951,zaf,ken,2017.0,8
92952,zaf,ken,2018.0,6
92953,zaf,ken,2019.0,11
92954,zaf,ken,2020.0,6
92955,zaf,ken,2021.0,2
92956,zaf,khm,2017.0,1
92957,zaf,kna,2011.0,1
92958,zaf,kna,2015.0,1
92959,zaf,kna,2017.0,1
92960,zaf,kor,2001.0,2
92961,zaf,kor,2008.0,1
92962,zaf,kor,2010.0,4
92963,zaf,kor,2011.0,4
92964,zaf,kor,2012.0,4
92965,zaf,kor,2013.0,1
92966,zaf,kor,2014.0,1
92967,zaf,kor,2015.0,5
92968,zaf,kor,2016.0,3
92969,zaf,kor,2017.0,3
92970,zaf,kor,2018.0,3
92971,zaf,kor,2019.0,2
92972,zaf,kor,2020.0,6
92973,zaf,kwt,1997.0,1
92974,zaf,kwt,2007.0,1
92975,zaf,kwt,2019.0,1
92976,zaf,lao,2011.0,2
92977,zaf,lbr,2012.0,1
92978,zaf,lbr,2016.0,2
92979,zaf,lby,1997.0,1
92980,zaf,lby,1999.0,1
92981,zaf,lby,2018.0,1
92982,zaf,lka,2002.0,1
92983,zaf,lka,2007.0,1
92984,zaf,lka,2009.0,1
92985,zaf,lka,2011.0,2
92986,zaf,lka,2012.0,1
92987,zaf,lka,2013.0,1
92988,zaf,lka,2014.0,2
92989,zaf,lka,2016.0,1
92990,zaf,lka,2018.0,1
92991,zaf,lka,2020.0,1
92992,zaf,lso,1998.0,1
92993,zaf,lso,1999.0,1
92994,zaf,lso,2005.0,1
92995,zaf,lso,2007.0,1
92996,zaf,lso,2008.0,1
92997,zaf,lso,2009.0,2
92998,zaf,lso,2011.0,2
92999,zaf,lso,2012.0,1
93000,zaf,lso,2016.0,4
93001,zaf,lso,2018.0,3
93002,zaf,lso,2019.0,1
93003,zaf,lso,2020.0,1
93004,zaf,ltu,2018.0,1
93005,zaf,ltu,2019.0,1
93006,zaf,lux,2000.0,1
93007,zaf,lux,2015.0,1
93008,zaf,lux,2016.0,1
93009,zaf,lva,2010.0,1
93010,zaf,mac,2007.0,1
93011,zaf,mac,2016.0,1
93012,zaf,mac,2017.0,1
93013,zaf,mar,2004.0,1
93014,zaf,mar,2005.0,1
93015,zaf,mar,2015.0,1
93016,zaf,mar,2016.0,1
93017,zaf,mar,2017.0,3
93018,zaf,mar,2019.0,2
93019,zaf,mar,2020.0,1
93020,zaf,mdg,2011.0,1
93021,zaf,mdg,2012.0,1
93022,zaf,mex,1997.0,1
93023,zaf,mex,1998.0,1
93024,zaf,mex,1999.0,1
93025,zaf,mex,2003.0,2
93026,zaf,mex,2005.0,2
93027,zaf,mex,2007.0,1
93028,zaf,mex,2010.0,1
93029,zaf,mex,2012.0,2
93030,zaf,mex,2014.0,2
93031,zaf,mex,2016.0,1
93032,zaf,mex,2017.0,2
93033,zaf,mex,2019.0,2
93034,zaf,mkd,2003.0,1
93035,zaf,mli,2002.0,1
93036,zaf,mli,2005.0,2
93037,zaf,mli,2009.0,1
93038,zaf,mli,2010.0,2
93039,zaf,mli,2013.0,1
93040,zaf,mli,2017.0,3
93041,zaf,moz,1997.0,1
93042,zaf,moz,1998.0,1
93043,zaf,moz,2003.0,2
93044,zaf,moz,2004.0,1
93045,zaf,moz,2007.0,2
93046,zaf,moz,2009.0,1
93047,zaf,moz,2011.0,1
93048,zaf,moz,2012.0,4
93049,zaf,moz,2014.0,2
93050,zaf,moz,2016.0,1
93051,zaf,moz,2017.0,3
93052,zaf,moz,2019.0,1
93053,zaf,mrt,2016.0,1
93054,zaf,mus,2009.0,1
93055,zaf,mus,2018.0,3
93056,zaf,mus,2020.0,1
93057,zaf,mus,2021.0,1
93058,zaf,mwi,1998.0,2
93059,zaf,mwi,2002.0,1
93060,zaf,mwi,2004.0,1
93061,zaf,mwi,2006.0,2
93062,zaf,mwi,2007.0,2
93063,zaf,mwi,2008.0,2
93064,zaf,mwi,2009.0,3
93065,zaf,mwi,2010.0,2
93066,zaf,mwi,2011.0,4
93067,zaf,mwi,2012.0,4
93068,zaf,mwi,2013.0,2
93069,zaf,mwi,2014.0,4
93070,zaf,mwi,2015.0,2
93071,zaf,mwi,2016.0,3
93072,zaf,mwi,2017.0,6
93073,zaf,mwi,2018.0,5
93074,zaf,mwi,2019.0,3
93075,zaf,mys,2004.0,1
93076,zaf,mys,2006.0,1
93077,zaf,mys,2010.0,1
93078,zaf,mys,2011.0,3
93079,zaf,mys,2014.0,1
93080,zaf,mys,2015.0,1
93081,zaf,mys,2017.0,1
93082,zaf,mys,2018.0,3
93083,zaf,nam,2000.0,1
93084,zaf,nam,2001.0,1
93085,zaf,nam,2002.0,5
93086,zaf,nam,2003.0,5
93087,zaf,nam,2004.0,2
93088,zaf,nam,2007.0,1
93089,zaf,nam,2008.0,3
93090,zaf,nam,2009.0,3
93091,zaf,nam,2010.0,3
93092,zaf,nam,2011.0,5
93093,zaf,nam,2012.0,4
93094,zaf,nam,2013.0,5
93095,zaf,nam,2014.0,6
93096,zaf,nam,2015.0,4
93097,zaf,nam,2016.0,8
93098,zaf,nam,2017.0,6
93099,zaf,nam,2018.0,5
93100,zaf,nam,2019.0,8
93101,zaf,ncl,2015.0,1
93102,zaf,ner,1997.0,1
93103,zaf,ner,2017.0,1
93104,zaf,nga,1997.0,1
93105,zaf,nga,1999.0,2
93106,zaf,nga,2000.0,2
93107,zaf,nga,2001.0,1
93108,zaf,nga,2002.0,4
93109,zaf,nga,2003.0,2
93110,zaf,nga,2004.0,4
93111,zaf,nga,2005.0,3
93112,zaf,nga,2006.0,2
93113,zaf,nga,2007.0,5
93114,zaf,nga,2008.0,6
93115,zaf,nga,2009.0,5
93116,zaf,nga,2010.0,8
93117,zaf,nga,2011.0,13
93118,zaf,nga,2012.0,19
93119,zaf,nga,2013.0,12
93120,zaf,nga,2014.0,20
93121,zaf,nga,2015.0,24
93122,zaf,nga,2016.0,33
93123,zaf,nga,2017.0,34
93124,zaf,nga,2018.0,32
93125,zaf,nga,2019.0,34
93126,zaf,nga,2020.0,34
93127,zaf,nga,2021.0,18
93128,zaf,nic,2012.0,1
93129,zaf,nic,2015.0,1
93130,zaf,nld,1997.0,1
93131,zaf,nld,1998.0,2
93132,zaf,nld,1999.0,7
93133,zaf,nld,2000.0,8
93134,zaf,nld,2001.0,8
93135,zaf,nld,2002.0,11
93136,zaf,nld,2003.0,9
93137,zaf,nld,2004.0,13
93138,zaf,nld,2005.0,4
93139,zaf,nld,2006.0,9
93140,zaf,nld,2007.0,6
93141,zaf,nld,2008.0,14
93142,zaf,nld,2009.0,15
93143,zaf,nld,2010.0,14
93144,zaf,nld,2011.0,10
93145,zaf,nld,2012.0,13
93146,zaf,nld,2013.0,9
93147,zaf,nld,2014.0,17
93148,zaf,nld,2015.0,10
93149,zaf,nld,2016.0,8
93150,zaf,nld,2017.0,11
93151,zaf,nld,2018.0,9
93152,zaf,nld,2019.0,13
93153,zaf,nld,2020.0,9
93154,zaf,nld,2021.0,4
93155,zaf,nor,1997.0,1
93156,zaf,nor,1998.0,1
93157,zaf,nor,1999.0,2
93158,zaf,nor,2000.0,1
93159,zaf,nor,2001.0,3
93160,zaf,nor,2002.0,2
93161,zaf,nor,2003.0,2
93162,zaf,nor,2004.0,1
93163,zaf,nor,2006.0,2
93164,zaf,nor,2008.0,1
93165,zaf,nor,2009.0,2
93166,zaf,nor,2010.0,3
93167,zaf,nor,2011.0,2
93168,zaf,nor,2012.0,2
93169,zaf,nor,2013.0,1
93170,zaf,nor,2014.0,3
93171,zaf,nor,2015.0,2
93172,zaf,nor,2016.0,2
93173,zaf,nor,2017.0,1
93174,zaf,nor,2019.0,1
93175,zaf,nor,2020.0,2
93176,zaf,nzl,1997.0,3
93177,zaf,nzl,1998.0,10
93178,zaf,nzl,1999.0,4
93179,zaf,nzl,2000.0,8
93180,zaf,nzl,2001.0,10
93181,zaf,nzl,2002.0,11
93182,zaf,nzl,2003.0,8
93183,zaf,nzl,2004.0,9
93184,zaf,nzl,2005.0,8
93185,zaf,nzl,2006.0,7
93186,zaf,nzl,2007.0,1
93187,zaf,nzl,2008.0,8
93188,zaf,nzl,2009.0,10
93189,zaf,nzl,2010.0,8
93190,zaf,nzl,2011.0,8
93191,zaf,nzl,2012.0,6
93192,zaf,nzl,2013.0,5
93193,zaf,nzl,2014.0,4
93194,zaf,nzl,2015.0,8
93195,zaf,nzl,2016.0,4
93196,zaf,nzl,2017.0,9
93197,zaf,nzl,2018.0,6
93198,zaf,nzl,2019.0,6
93199,zaf,nzl,2020.0,3
93200,zaf,nzl,2021.0,1
93201,zaf,omn,1998.0,3
93202,zaf,omn,1999.0,2
93203,zaf,omn,2002.0,3
93204,zaf,omn,2004.0,1
93205,zaf,omn,2008.0,1
93206,zaf,omn,2010.0,1
93207,zaf,omn,2012.0,1
93208,zaf,omn,2014.0,1
93209,zaf,omn,2016.0,1
93210,zaf,omn,2017.0,2
93211,zaf,pak,2001.0,2
93212,zaf,pak,2002.0,1
93213,zaf,pak,2006.0,1
