,countrycode,year,padded_population_of_researchers,number_of_inmigrations,number_of_outmigrations,netmigration,inmigrationrate,outmigrationrate,netmigrationrate,gdp_per_capita,mean_n_researchers
1990,gnb,2005.0,22.0,2.0,3.0,-1.0,0.0909090909090909,0.1363636363636363,-0.0454545454545454,436.475220248958,25.75
1991,gnb,2006.0,16.0,2.0,10.0,-8.0,0.125,0.625,-0.5,430.003940275091,25.75
1992,gnb,2007.0,23.0,4.0,0.0,4.0,0.1739130434782608,0.0,0.1739130434782608,493.721993219248,25.75
1993,gnb,2008.0,23.0,2.0,4.0,-2.0,0.0869565217391304,0.1739130434782608,-0.0869565217391304,599.995237190988,25.75
1994,gnb,2009.0,29.0,4.0,4.0,0.0,0.1379310344827586,0.1379310344827586,0.0,559.414570857329,25.75
1995,gnb,2010.0,34.0,5.0,3.0,2.0,0.1470588235294117,0.088235294117647,0.0588235294117647,558.174668134758,25.75
1996,gnb,2011.0,42.0,2.0,1.0,1.0,0.0476190476190476,0.0238095238095238,0.0238095238095238,703.66056725746,25.75
1997,gnb,2012.0,43.0,2.0,4.0,-2.0,0.0465116279069767,0.0930232558139534,-0.0465116279069767,616.37566403413,25.75
1998,gnb,2013.0,35.0,0.0,1.0,-1.0,0.0,0.0285714285714285,-0.0285714285714285,634.662039138969,25.75
1999,gnb,2014.0,28.0,1.0,4.0,-3.0,0.0357142857142857,0.1428571428571428,-0.1071428571428571,623.313091387687,25.75
2000,gnb,2015.0,35.0,6.0,2.0,4.0,0.1714285714285714,0.0571428571428571,0.1142857142857142,603.399381547733,25.75
2001,gnb,2016.0,35.0,4.0,5.0,-1.0,0.1142857142857142,0.1428571428571428,-0.0285714285714285,661.457838679603,25.75
2002,gnb,2017.0,33.0,4.0,3.0,1.0,0.1212121212121212,0.0909090909090909,0.0303030303030303,738.549944890782,25.75
2003,gnb,2018.0,16.0,0.0,10.0,-10.0,0.0,0.625,-0.625,802.767385116156,25.75
2010,gnq,1999.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.64395532303,11.25
2011,gnq,2000.0,3.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1725.55758427978,11.25
2012,gnq,2001.0,7.0,1.0,0.0,1.0,0.1428571428571428,0.0,0.1428571428571428,2313.16593689273,11.25
2013,gnq,2002.0,12.0,2.0,0.0,2.0,0.1666666666666666,0.0,0.1666666666666666,2744.19148324865,11.25
2014,gnq,2003.0,12.0,0.0,1.0,-1.0,0.0,0.0833333333333333,-0.0833333333333333,3618.54447564811,11.25
2015,gnq,2004.0,15.0,5.0,0.0,5.0,0.3333333333333333,0.0,0.3333333333333333,6152.13123760173,11.25
2016,gnq,2005.0,12.0,3.0,3.0,0.0,0.25,0.25,0.0,10963.4063784924,11.25
2017,gnq,2006.0,11.0,1.0,1.0,0.0,0.0909090909090909,0.0909090909090909,0.0,12857.3688248227,11.25
2018,gnq,2007.0,9.0,2.0,5.0,-3.0,0.2222222222222222,0.5555555555555556,-0.3333333333333333,15908.4111920336,11.25
2019,gnq,2008.0,9.0,3.0,2.0,1.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,22942.6101005186,11.25
2020,gnq,2009.0,14.0,1.0,4.0,-3.0,0.0714285714285714,0.2857142857142857,-0.2142857142857142,16668.1216976014,11.25
2021,gnq,2010.0,16.0,0.0,1.0,-1.0,0.0,0.0625,-0.0625,17288.84259775,11.25
2022,gnq,2011.0,14.0,0.0,3.0,-3.0,0.0,0.2142857142857142,-0.2142857142857142,21641.6938980227,11.25
2023,gnq,2012.0,11.0,1.0,3.0,-2.0,0.0909090909090909,0.2727272727272727,-0.1818181818181818,21711.1515946043,11.25
2024,gnq,2013.0,12.0,2.0,3.0,-1.0,0.1666666666666666,0.25,-0.0833333333333333,20390.737273789,11.25
2025,gnq,2014.0,13.0,1.0,2.0,-1.0,0.0769230769230769,0.1538461538461538,-0.0769230769230769,19394.0806626191,11.25
2026,gnq,2015.0,13.0,1.0,2.0,-1.0,0.0769230769230769,0.1538461538461538,-0.0769230769230769,11283.3980543871,11.25
2027,gnq,2016.0,14.0,3.0,2.0,1.0,0.2142857142857142,0.1428571428571428,0.0714285714285714,9250.31649333951,11.25
2028,gnq,2017.0,11.0,3.0,1.0,2.0,0.2727272727272727,0.0909090909090909,0.1818181818181818,9667.8578009346,11.25
2029,gnq,2018.0,13.0,7.0,4.0,3.0,0.5384615384615384,0.3076923076923077,0.2307692307692307,10005.6167917268,11.25
2036,grc,1999.0,9919.0,234.0,178.0,56.0,0.0235910878112712,0.0179453573948986,0.0056457304163726,13245.1894436119,16523.25
2037,grc,2000.0,10792.0,300.0,205.0,95.0,0.0277983691623424,0.018995552260934,0.0088028169014084,12042.9537140472,16523.25
2038,grc,2001.0,11789.0,290.0,208.0,82.0,0.0245992026465349,0.0176435660361353,0.0069556366103995,12538.1788690276,16523.25
2039,grc,2002.0,12962.0,366.0,255.0,111.0,0.028236383274186,0.0196728899861132,0.0085634932880728,14110.3133652111,16523.25
2040,grc,2003.0,14396.0,351.0,227.0,124.0,0.0243817727146429,0.015768268963601,0.0086135037510419,18477.5783602862,16523.25
2041,grc,2004.0,15892.0,307.0,186.0,121.0,0.0193178957966272,0.0117040020135917,0.0076138937830354,21955.1041364941,16523.25
2042,grc,2005.0,17146.0,341.0,255.0,86.0,0.0198880205295695,0.0148722734165403,0.0050157471130292,22551.7357667365,16523.25
2043,grc,2006.0,18072.0,343.0,264.0,79.0,0.0189796370075254,0.0146082337317397,0.0043714032757857,24801.1577837357,16523.25
2044,grc,2007.0,18746.0,363.0,340.0,23.0,0.0193641310146164,0.018137202603222,0.0012269284113944,28827.3263926878,16523.25
2045,grc,2008.0,19266.0,367.0,329.0,38.0,0.0190491020450534,0.0170767154572822,0.0019723865877712,31997.2820241039,16523.25
2046,grc,2009.0,19986.0,381.0,351.0,30.0,0.0190633443410387,0.0175622936055238,0.0015010507355148,29710.970232488,16523.25
2047,grc,2010.0,19914.0,367.0,428.0,-61.0,0.018429245756754,0.0214924173947976,-0.0030631716380435,26690.6074159782,16523.25
2048,grc,2011.0,19886.0,339.0,449.0,-110.0,0.0170471688625163,0.0225786985819169,-0.0055315297194005,25450.5341194438,16523.25
2049,grc,2012.0,19338.0,314.0,515.0,-201.0,0.0162374599234667,0.0266315027407177,-0.010394042817251,21915.1913231364,16523.25
2050,grc,2013.0,18443.0,317.0,602.0,-285.0,0.0171880930434311,0.0326411104484086,-0.0154530174049774,21749.1524824445,16523.25
2051,grc,2014.0,17847.0,296.0,609.0,-313.0,0.0165854205188547,0.034123382081022,-0.0175379615621673,21601.7763985974,16523.25
2052,grc,2015.0,17230.0,328.0,604.0,-276.0,0.0190365641323273,0.0350551363900174,-0.01601857225769,18050.0976100746,16523.25
2053,grc,2016.0,16803.0,319.0,547.0,-228.0,0.0189847051121823,0.0325537106469082,-0.0135690055347259,17885.3928086126,16523.25
2054,grc,2017.0,16202.0,284.0,501.0,-217.0,0.017528700160474,0.0309221083816812,-0.0133934082212072,18562.2294309576,16523.25
2055,grc,2018.0,15836.0,319.0,439.0,-120.0,0.0201439757514523,0.0277216468805253,-0.0075776711290729,19765.9964536083,16523.25
2062,grd,1999.0,5.0,2.0,0.0,2.0,0.4,0.0,0.4,4705.79006307169,47.25
2063,grd,2000.0,7.0,2.0,1.0,1.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,5056.97725886957,47.25
2064,grd,2001.0,8.0,1.0,1.0,0.0,0.125,0.125,0.0,5041.01223518709,47.25
2065,grd,2002.0,15.0,3.0,0.0,3.0,0.2,0.0,0.2,5213.79564944542,47.25
2066,grd,2003.0,17.0,4.0,2.0,2.0,0.2352941176470588,0.1176470588235294,0.1176470588235294,5682.70537780071,47.25
2067,grd,2004.0,20.0,2.0,2.0,0.0,0.1,0.1,0.0,5741.65365795136,47.25
2068,grd,2005.0,28.0,6.0,3.0,3.0,0.2142857142857142,0.1071428571428571,0.1071428571428571,6645.98554869724,47.25
2069,grd,2006.0,35.0,2.0,0.0,2.0,0.0571428571428571,0.0,0.0571428571428571,6658.22358599046,47.25
2070,grd,2007.0,42.0,5.0,2.0,3.0,0.119047619047619,0.0476190476190476,0.0714285714285714,7212.98681909237,47.25
2071,grd,2008.0,44.0,7.0,5.0,2.0,0.1590909090909091,0.1136363636363636,0.0454545454545454,7832.34908101916,47.25
2072,grd,2009.0,54.0,3.0,11.0,-8.0,0.0555555555555555,0.2037037037037037,-0.1481481481481481,7290.83493771026,47.25
2073,grd,2010.0,54.0,6.0,11.0,-5.0,0.1111111111111111,0.2037037037037037,-0.0925925925925925,7258.16656084855,47.25
2074,grd,2011.0,64.0,16.0,8.0,8.0,0.25,0.125,0.125,7291.74166956273,47.25
2075,grd,2012.0,74.0,14.0,4.0,10.0,0.1891891891891892,0.054054054054054,0.1351351351351351,7444.08907474276,47.25
2076,grd,2013.0,74.0,8.0,7.0,1.0,0.1081081081081081,0.0945945945945946,0.0135135135135135,7789.63235505594,47.25
2077,grd,2014.0,77.0,13.0,6.0,7.0,0.1688311688311688,0.0779220779220779,0.0909090909090909,8370.04047206067,47.25
2078,grd,2015.0,79.0,12.0,7.0,5.0,0.1518987341772152,0.0886075949367088,0.0632911392405063,9096.53865246322,47.25
2079,grd,2016.0,81.0,9.0,6.0,3.0,0.1111111111111111,0.074074074074074,0.037037037037037,9628.17284331301,47.25
2080,grd,2017.0,87.0,11.0,11.0,0.0,0.1264367816091954,0.1264367816091954,0.0,10152.8328118872,47.25
2081,grd,2018.0,80.0,8.0,9.0,-1.0,0.1,0.1125,-0.0125,10486.3775924082,47.25
2088,grl,1999.0,12.0,3.0,1.0,2.0,0.25,0.0833333333333333,0.1666666666666666,20170.4384160027,32.85
2089,grl,2000.0,18.0,2.0,1.0,1.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,19004.1072910304,32.85
2090,grl,2001.0,18.0,1.0,1.0,0.0,0.0555555555555555,0.0555555555555555,0.0,19275.4733376066,32.85
2091,grl,2002.0,22.0,2.0,2.0,0.0,0.0909090909090909,0.0909090909090909,0.0,20652.8783287878,32.85
2092,grl,2003.0,31.0,4.0,1.0,3.0,0.1290322580645161,0.032258064516129,0.0967741935483871,27459.7627839484,32.85
2093,grl,2004.0,34.0,6.0,3.0,3.0,0.1764705882352941,0.088235294117647,0.088235294117647,32023.4522076237,32.85
2094,grl,2005.0,30.0,3.0,3.0,0.0,0.1,0.1,0.0,32489.7819085278,32.85
2095,grl,2006.0,31.0,2.0,3.0,-1.0,0.064516129032258,0.0967741935483871,-0.032258064516129,35458.1231210482,32.85
2096,grl,2007.0,31.0,2.0,2.0,0.0,0.064516129032258,0.064516129032258,0.0,39780.9514445753,32.85
2097,grl,2008.0,34.0,8.0,3.0,5.0,0.2352941176470588,0.088235294117647,0.1470588235294117,44367.0556497873,32.85
2098,grl,2009.0,30.0,4.0,6.0,-2.0,0.1333333333333333,0.2,-0.0666666666666666,44918.5648770756,32.85
2099,grl,2010.0,36.0,5.0,4.0,1.0,0.1388888888888889,0.1111111111111111,0.0277777777777777,43988.3324931946,32.85
2100,grl,2011.0,37.0,2.0,2.0,0.0,0.054054054054054,0.054054054054054,0.0,47186.9814680048,32.85
2101,grl,2012.0,39.0,2.0,1.0,1.0,0.0512820512820512,0.0256410256410256,0.0256410256410256,45936.7659516989,32.85
2102,grl,2013.0,38.0,4.0,5.0,-1.0,0.1052631578947368,0.131578947368421,-0.0263157894736842,47535.5899453685,32.85
2103,grl,2014.0,38.0,2.0,5.0,-3.0,0.0526315789473684,0.131578947368421,-0.0789473684210526,50484.9275739023,32.85
2104,grl,2015.0,41.0,7.0,3.0,4.0,0.1707317073170731,0.073170731707317,0.0975609756097561,44536.4013080999,32.85
2105,grl,2016.0,50.0,11.0,3.0,8.0,0.22,0.06,0.16,48181.874188064,32.85
2106,grl,2017.0,45.0,4.0,7.0,-3.0,0.0888888888888888,0.1555555555555555,-0.0666666666666666,50321.3687543442,32.85
2107,grl,2018.0,42.0,4.0,6.0,-2.0,0.0952380952380952,0.1428571428571428,-0.0476190476190476,54470.9563864255,32.85
2114,gtm,1999.0,64.0,3.0,5.0,-2.0,0.046875,0.078125,-0.03125,1619.51073552531,136.4
2115,gtm,2000.0,51.0,5.0,9.0,-4.0,0.0980392156862745,0.1764705882352941,-0.0784313725490196,1664.29895827045,136.4
2116,gtm,2001.0,65.0,5.0,5.0,0.0,0.0769230769230769,0.0769230769230769,0.0,1550.36036555447,136.4
2117,gtm,2002.0,78.0,9.0,9.0,0.0,0.1153846153846153,0.1153846153846153,0.0,1682.99450068936,136.4
2118,gtm,2003.0,104.0,19.0,6.0,13.0,0.1826923076923076,0.0576923076923076,0.125,1737.87928692973,136.4
2119,gtm,2004.0,114.0,7.0,7.0,0.0,0.0614035087719298,0.0614035087719298,0.0,1859.098363351,136.4
2120,gtm,2005.0,113.0,11.0,6.0,5.0,0.0973451327433628,0.0530973451327433,0.0442477876106194,2068.50012859333,136.4
2121,gtm,2006.0,106.0,5.0,6.0,-1.0,0.0471698113207547,0.0566037735849056,-0.0094339622641509,2251.08796275499,136.4
2122,gtm,2007.0,118.0,8.0,11.0,-3.0,0.0677966101694915,0.0932203389830508,-0.0254237288135593,2490.74912665208,136.4
2123,gtm,2008.0,135.0,8.0,7.0,1.0,0.0592592592592592,0.0518518518518518,0.0074074074074074,2802.46196190125,136.4
2124,gtm,2009.0,149.0,8.0,6.0,2.0,0.0536912751677852,0.0402684563758389,0.0134228187919463,2651.81712283814,136.4
2125,gtm,2010.0,146.0,5.0,13.0,-8.0,0.0342465753424657,0.0890410958904109,-0.0547945205479452,2852.54732650116,136.4
2126,gtm,2011.0,172.0,15.0,12.0,3.0,0.0872093023255814,0.0697674418604651,0.0174418604651162,3228.0457411296,136.4
2127,gtm,2012.0,179.0,17.0,15.0,2.0,0.0949720670391061,0.0837988826815642,0.0111731843575419,3355.03691881272,136.4
2128,gtm,2013.0,192.0,18.0,11.0,7.0,0.09375,0.0572916666666666,0.0364583333333333,3522.77370621475,136.4
2129,gtm,2014.0,204.0,9.0,6.0,3.0,0.0441176470588235,0.0294117647058823,0.0147058823529411,3779.64233613025,136.4
2130,gtm,2015.0,207.0,12.0,7.0,5.0,0.0579710144927536,0.0338164251207729,0.0241545893719806,3994.63691288475,136.4
2131,gtm,2016.0,189.0,13.0,14.0,-1.0,0.0687830687830687,0.074074074074074,-0.0052910052910052,4173.30166619474,136.4
2132,gtm,2017.0,174.0,6.0,16.0,-10.0,0.0344827586206896,0.0919540229885057,-0.057471264367816,4454.04814983548,136.4
2133,gtm,2018.0,168.0,19.0,13.0,6.0,0.1130952380952381,0.0773809523809523,0.0357142857142857,4478.42464550944,136.4
2169,gum,2002.0,25.0,6.0,7.0,-1.0,0.24,0.28,-0.04,21594.0396887506,32.55
2170,gum,2003.0,26.0,6.0,5.0,1.0,0.2307692307692307,0.1923076923076923,0.0384615384615384,22628.278691123,32.55
2171,gum,2004.0,20.0,3.0,6.0,-3.0,0.15,0.3,-0.15,24472.7820157628,32.55
2172,gum,2005.0,22.0,6.0,6.0,0.0,0.2727272727272727,0.2727272727272727,0.0,26596.2147898438,32.55
2173,gum,2006.0,27.0,5.0,2.0,3.0,0.1851851851851851,0.074074074074074,0.1111111111111111,26713.0583867531,32.55
2174,gum,2007.0,23.0,4.0,5.0,-1.0,0.1739130434782608,0.217391304347826,-0.0434782608695652,27680.5499597099,32.55
2175,gum,2008.0,24.0,5.0,5.0,0.0,0.2083333333333333,0.2083333333333333,0.0,29288.7818557946,32.55
2176,gum,2009.0,48.0,8.0,3.0,5.0,0.1666666666666666,0.0625,0.1041666666666666,30320.538585209,32.55
2177,gum,2010.0,52.0,5.0,6.0,-1.0,0.0961538461538461,0.1153846153846153,-0.0192307692307692,31040.0842955613,32.55
2178,gum,2011.0,63.0,13.0,8.0,5.0,0.2063492063492063,0.1269841269841269,0.0793650793650793,31210.4702861795,32.55
2179,gum,2012.0,53.0,6.0,9.0,-3.0,0.1132075471698113,0.1698113207547169,-0.0566037735849056,32908.3067691731,32.55
2180,gum,2013.0,43.0,4.0,8.0,-4.0,0.0930232558139534,0.1860465116279069,-0.0930232558139534,33656.4535735436,32.55
2181,gum,2014.0,30.0,5.0,6.0,-1.0,0.1666666666666666,0.2,-0.0333333333333333,34843.2055749129,32.55
2182,gum,2015.0,29.0,4.0,9.0,-5.0,0.1379310344827586,0.3103448275862069,-0.1724137931034483,35829.2503598989,32.55
2183,gum,2016.0,28.0,7.0,3.0,4.0,0.25,0.1071428571428571,0.1428571428571428,36214.0069224538,32.55
2184,gum,2017.0,26.0,4.0,7.0,-3.0,0.1538461538461538,0.2692307692307692,-0.1153846153846153,36601.9198811792,32.55
2185,gum,2018.0,30.0,11.0,9.0,2.0,0.3666666666666666,0.3,0.0666666666666666,36502.3828195693,32.55
2192,guy,1999.0,25.0,7.0,2.0,5.0,0.28,0.08,0.2,926.740336169619,21.95
2193,guy,2000.0,15.0,2.0,8.0,-6.0,0.1333333333333333,0.5333333333333333,-0.4,954.400318095334,21.95
2194,guy,2001.0,19.0,2.0,2.0,0.0,0.1052631578947368,0.1052631578947368,0.0,955.665380611907,21.95
2195,guy,2002.0,17.0,3.0,5.0,-2.0,0.1764705882352941,0.2941176470588235,-0.1176470588235294,974.949193282042,21.95
2196,guy,2003.0,20.0,6.0,2.0,4.0,0.3,0.1,0.2,997.211372858551,21.95
2197,guy,2004.0,17.0,4.0,7.0,-3.0,0.2352941176470588,0.4117647058823529,-0.1764705882352941,1056.42388561094,21.95
2198,guy,2005.0,21.0,4.0,4.0,0.0,0.1904761904761904,0.1904761904761904,0.0,1105.50682477118,21.95
2199,guy,2006.0,24.0,6.0,4.0,2.0,0.25,0.1666666666666666,0.0833333333333333,3188.67316017476,21.95
2200,guy,2007.0,19.0,6.0,8.0,-2.0,0.3157894736842105,0.4210526315789473,-0.1052631578947368,3658.47697115519,21.95
2201,guy,2008.0,18.0,2.0,7.0,-5.0,0.1111111111111111,0.3888888888888889,-0.2777777777777778,4050.78821296,21.95
2202,guy,2009.0,27.0,6.0,1.0,5.0,0.2222222222222222,0.037037037037037,0.1851851851851851,4233.76442002944,21.95
2203,guy,2010.0,31.0,2.0,3.0,-1.0,0.064516129032258,0.0967741935483871,-0.032258064516129,4580.69913571388,21.95
2204,guy,2011.0,24.0,2.0,3.0,-1.0,0.0833333333333333,0.125,-0.0416666666666666,4908.56701446734,21.95
2205,guy,2012.0,27.0,4.0,3.0,1.0,0.1481481481481481,0.1111111111111111,0.037037037037037,5378.81196969065,21.95
2206,guy,2013.0,19.0,3.0,4.0,-1.0,0.1578947368421052,0.2105263157894736,-0.0526315789473684,5489.14275846729,21.95
2207,guy,2014.0,24.0,4.0,3.0,1.0,0.1666666666666666,0.125,0.0416666666666666,5407.15371140235,21.95
2208,guy,2015.0,23.0,0.0,3.0,-3.0,0.0,0.1304347826086956,-0.1304347826086956,5576.82607039747,21.95
2209,guy,2016.0,26.0,5.0,1.0,4.0,0.1923076923076923,0.0384615384615384,0.1538461538461538,5811.39792362577,21.95
2210,guy,2017.0,23.0,1.0,2.0,-1.0,0.0434782608695652,0.0869565217391304,-0.0434782608695652,6124.95367005177,21.95
2211,guy,2018.0,20.0,3.0,1.0,2.0,0.15,0.05,0.1,6145.81874291394,21.95
2218,hkg,1999.0,6759.0,298.0,285.0,13.0,0.0440893623317058,0.0421660008877052,0.0019233614440005,25091.6665997966,11940.8
2219,hkg,2000.0,7488.0,394.0,312.0,82.0,0.0526175213675213,0.0416666666666666,0.0109508547008547,25756.6637783278,11940.8
2220,hkg,2001.0,8179.0,397.0,431.0,-34.0,0.0485389411908546,0.052695928597628,-0.0041569874067734,25230.2163329516,11940.8
2221,hkg,2002.0,8867.0,449.0,482.0,-33.0,0.0506371940904477,0.0543588586895229,-0.0037216645990752,24665.8899982779,11940.8
2222,hkg,2003.0,9321.0,396.0,498.0,-102.0,0.0424847119407788,0.0534277438043128,-0.0109430318635339,23977.0194516698,11940.8
2223,hkg,2004.0,9926.0,376.0,473.0,-97.0,0.0378803143260124,0.0476526294579891,-0.0097723151319766,24928.1003722551,11940.8
2224,hkg,2005.0,10481.0,400.0,475.0,-75.0,0.0381642972998759,0.0453201030436027,-0.0071558057437267,26649.750801707,11940.8
2225,hkg,2006.0,11160.0,419.0,419.0,0.0,0.0375448028673835,0.0375448028673835,0.0,28224.2150609389,11940.8
2226,hkg,2007.0,11751.0,478.0,510.0,-32.0,0.0406773891583695,0.0434005616543272,-0.0027231724959577,30594.0178410231,11940.8
2227,hkg,2008.0,12366.0,477.0,566.0,-89.0,0.0385735080058224,0.0457706614911855,-0.007197153485363,31515.6627713018,11940.8
2228,hkg,2009.0,12970.0,555.0,675.0,-120.0,0.0427910562837316,0.0520431765612953,-0.0092521202775636,30697.340383517,11940.8
2229,hkg,2010.0,13112.0,576.0,886.0,-310.0,0.0439292251372788,0.0675716900549115,-0.0236424649176327,32549.998231121,11940.8
2230,hkg,2011.0,13660.0,767.0,905.0,-138.0,0.0561493411420205,0.0662518301610541,-0.0101024890190336,35142.4879344543,11940.8
2231,hkg,2012.0,14131.0,839.0,883.0,-44.0,0.0593730096949968,0.0624867312999787,-0.0031137216049819,36730.8767001128,11940.8
2232,hkg,2013.0,14529.0,923.0,811.0,112.0,0.0635281161814302,0.0558193956913758,0.0077087204900543,38403.7777145477,11940.8
2233,hkg,2014.0,14739.0,870.0,941.0,-71.0,0.0590270710360268,0.0638442228102313,-0.0048171517742044,40315.2855640552,11940.8
2234,hkg,2015.0,14846.0,856.0,1016.0,-160.0,0.0576586285868247,0.0684359423413714,-0.0107773137545466,42431.8882817277,11940.8
2235,hkg,2016.0,15038.0,949.0,1043.0,-94.0,0.0631067961165048,0.0693576273440617,-0.0062508312275568,43731.1068245299,11940.8
2236,hkg,2017.0,14992.0,1003.0,985.0,18.0,0.06690234791889,0.0657017075773746,0.0012006403415154,46165.8565115953,11940.8
2237,hkg,2018.0,14501.0,956.0,1096.0,-140.0,0.0659264878284256,0.0755809944141783,-0.0096545065857527,48542.6818699161,11940.8
2244,hnd,1999.0,21.0,1.0,2.0,-1.0,0.0476190476190476,0.0952380952380952,-0.0476190476190476,1002.71692187708,54.6
2245,hnd,2000.0,18.0,0.0,4.0,-4.0,0.0,0.2222222222222222,-0.2222222222222222,1093.10810013815,54.6
2246,hnd,2001.0,24.0,2.0,2.0,0.0,0.0833333333333333,0.0833333333333333,0.0,1133.18637171644,54.6
2247,hnd,2002.0,31.0,2.0,1.0,1.0,0.064516129032258,0.032258064516129,0.032258064516129,1134.06444483715,54.6
2248,hnd,2003.0,36.0,5.0,3.0,2.0,0.1388888888888889,0.0833333333333333,0.0555555555555555,1158.17808340909,54.6
2249,hnd,2004.0,46.0,3.0,2.0,1.0,0.0652173913043478,0.0434782608695652,0.0217391304347826,1217.81802119982,54.6
2250,hnd,2005.0,50.0,5.0,2.0,3.0,0.1,0.04,0.06,1308.09196975644,54.6
2251,hnd,2006.0,47.0,3.0,6.0,-3.0,0.0638297872340425,0.1276595744680851,-0.0638297872340425,1430.05761350212,54.6
2252,hnd,2007.0,44.0,2.0,5.0,-3.0,0.0454545454545454,0.1136363636363636,-0.0681818181818181,1583.04745080536,54.6
2253,hnd,2008.0,54.0,3.0,7.0,-4.0,0.0555555555555555,0.1296296296296296,-0.074074074074074,1739.35337734076,54.6
2254,hnd,2009.0,69.0,7.0,1.0,6.0,0.1014492753623188,0.0144927536231884,0.0869565217391304,1789.70555323308,54.6
2255,hnd,2010.0,80.0,5.0,7.0,-2.0,0.0625,0.0875,-0.025,1904.34715184132,54.6
2256,hnd,2011.0,81.0,3.0,4.0,-1.0,0.037037037037037,0.0493827160493827,-0.0123456790123456,2088.3155465311,54.6
2257,hnd,2012.0,75.0,4.0,3.0,1.0,0.0533333333333333,0.04,0.0133333333333333,2144.34236301027,54.6
2258,hnd,2013.0,68.0,9.0,5.0,4.0,0.1323529411764706,0.0735294117647058,0.0588235294117647,2102.59244935157,54.6
2259,hnd,2014.0,69.0,3.0,10.0,-7.0,0.0434782608695652,0.144927536231884,-0.1014492753623188,2206.05439745471,54.6
2260,hnd,2015.0,71.0,3.0,1.0,2.0,0.0422535211267605,0.0140845070422535,0.028169014084507,2302.20441093316,54.6
2261,hnd,2016.0,65.0,3.0,6.0,-3.0,0.0461538461538461,0.0923076923076923,-0.0461538461538461,2342.58490388004,54.6
2262,hnd,2017.0,69.0,4.0,3.0,1.0,0.0579710144927536,0.0434782608695652,0.0144927536231884,2453.72711527978,54.6
2263,hnd,2018.0,74.0,7.0,5.0,2.0,0.0945945945945946,0.0675675675675675,0.027027027027027,2510.32294304191,54.6
2270,hrv,1999.0,4110.0,56.0,46.0,10.0,0.013625304136253,0.0111922141119221,0.0024330900243309,5198.0927392817,6188.75
